"","SRR7624365","SRR7624366","SRR7624371","SRR7624372","SRR7624375","SRR7624376"
"ENSMUSG00000031672",8391.66666666667,6817,6754.33333333333,6455.33333333333,10706.6666666667,10582.1666666667
"ENSMUSG00000110711",52.6666666666667,54,75.6666666666667,58.3333333333333,77.8333333333333,70.8333333333333
"ENSMUSG00000110715",86.8333333333333,68.3333333333333,74.5,82,50.5,64.8333333333333
"ENSMUSG00000081111",198.333333333333,172.166666666667,239.75,234.333333333333,282.833333333333,244.5
"ENSMUSG00000109645",71.3333333333333,83,83,76.6666666666667,70.8333333333333,77.1666666666667
"ENSMUSG00000071041",534.166666666667,402.083333333333,398,428.5,422.583333333333,422.666666666667
"ENSMUSG00000063696",33593.5,21764.6666666667,20367.1666666667,18745.1666666667,21235.8333333333,20700.8333333333
"ENSMUSG00000035824",1696.33333333333,1719.16666666667,1113.91666666667,1232.16666666667,919,1000
"ENSMUSG00000054400",766.5,998.583333333333,955.416666666667,963.5,965.333333333333,980.666666666667
"ENSMUSG00000031875",751.25,679.833333333333,213.916666666667,282.5,95.5,101.666666666667
"ENSMUSG00000096188",4132.66666666667,5546.16666666667,4373.16666666667,5391,6280,7078.66666666667
"ENSMUSG00000035770",4114.16666666667,5677.16666666667,4767.5,4551.5,4300.66666666667,3708.83333333333
"ENSMUSG00000110689",108.5,137.166666666667,86.3333333333333,120.75,85,98.8333333333333
"ENSMUSG00000110630",76.8333333333333,52.0833333333333,66.5,64.6666666666667,76.8333333333333,72.6666666666667
"ENSMUSG00000031878",4892.16666666667,3675.83333333333,3657.83333333333,4324.33333333333,4563.33333333333,4209.33333333333
"ENSMUSG00000031883",67.8333333333333,55.8333333333333,80.5,65.6666666666667,251,171.166666666667
"ENSMUSG00000048371",8284.33333333333,8208.66666666667,3350.16666666667,3680.08333333333,3223.66666666667,3079.33333333333
"ENSMUSG00000031880",48.5,52.0833333333333,48.5,57.5,143.666666666667,169.166666666667
"ENSMUSG00000031879",2297.91666666667,2108.83333333333,2383.83333333333,2289.33333333333,2565.33333333333,2411.66666666667
"ENSMUSG00000031886",48.5,50,88.5,57.5,74.8333333333333,54.8333333333333
"ENSMUSG00000031885",4259.5,3821,4866.66666666667,4857.83333333333,7794.83333333333,7134.58333333333
"ENSMUSG00000031889",9798.83333333333,8845.83333333333,6628.83333333333,6573.33333333333,2703.33333333333,2935.83333333333
"ENSMUSG00000069920",208.5,247.333333333333,127.333333333333,127.5,176.833333333333,169.166666666667
"ENSMUSG00000031887",813.166666666667,639,633.75,642.583333333333,197,219.333333333333
"ENSMUSG00000033313",210.833333333333,128.083333333333,135.166666666667,140.833333333333,50.5,58.5
"ENSMUSG00000014776",202.5,106.333333333333,97.1666666666667,83,88.5,71.8333333333333
"ENSMUSG00000014837",445.333333333333,335.666666666667,314.333333333333,322,291.333333333333,503
"ENSMUSG00000110611",66,63.1666666666667,111.833333333333,165.833333333333,98.8333333333333,118
"ENSMUSG00000043251",485.916666666667,840.5,7891.5,8274.33333333333,5111.33333333333,6421.66666666667
"ENSMUSG00000014859",5295.5,4884,9942.91666666666,10099.6666666667,11474.6666666667,12395
"ENSMUSG00000014791",557.333333333333,588.666666666667,488.666666666667,457,319.666666666667,353.166666666667
"ENSMUSG00000041679",207.666666666667,215.166666666667,180.833333333333,192.5,111.333333333333,148.166666666667
"ENSMUSG00000014856",1944.08333333333,1815,2466,2305.66666666667,2678.83333333333,2452.41666666667
"ENSMUSG00000014778",579.25,553.083333333333,711.583333333333,666.666666666667,567.166666666667,828.666666666667
"ENSMUSG00000014786",235.416666666667,350,245.5,311.166666666667,364.916666666667,666.666666666667
"ENSMUSG00000014782",71.3333333333333,84.8333333333333,106.333333333333,79.6666666666667,127.833333333333,119.166666666667
"ENSMUSG00000051648",134.166666666667,84.8333333333333,50,57.5,66.75,80.5
"ENSMUSG00000014846",106,121.166666666667,337,512.916666666667,175.166666666667,285.666666666667
"ENSMUSG00000039199",222.5,252.25,190.5,254.5,191.666666666667,217.666666666667
"ENSMUSG00000031891",62.1666666666667,71,74.5,68.8333333333333,209.833333333333,219.333333333333
"ENSMUSG00000013160",8954.5,7176.16666666667,4578,4460.66666666667,4436.5,4417
"ENSMUSG00000005705",84,83.8333333333333,59.6666666666667,52.6666666666667,82,108.833333333333
"ENSMUSG00000110686",129.833333333333,138.083333333333,96.3333333333333,119.5,90.5,88.1666666666667
"ENSMUSG00000038604",659.333333333333,490.833333333333,484.833333333333,445.75,242.666666666667,504.416666666667
"ENSMUSG00000102593",58.1666666666667,57.3333333333333,67.6666666666667,71,70.8333333333333,70.8333333333333
"ENSMUSG00000005698",11455,12205.6666666667,18086.1666666667,18371.6666666667,18592.5,18072
"ENSMUSG00000050357",265.583333333333,470.166666666667,322.666666666667,348.5,325.5,399.833333333333
"ENSMUSG00000038000",2057.16666666667,1588.5,1537.33333333333,1393.66666666667,1439,1402.66666666667
"ENSMUSG00000005699",461.083333333333,421.166666666667,465.166666666667,598.5,643.833333333333,741.666666666667
"ENSMUSG00000013155",699.166666666667,858.666666666667,1250.16666666667,1112,1499.83333333333,1565.16666666667
"ENSMUSG00000013150",567.833333333333,597.833333333333,1097.66666666667,1045.58333333333,1176,1220.33333333333
"ENSMUSG00000037415",2608.16666666667,2633.58333333333,2325,2227.83333333333,2006,2384
"ENSMUSG00000031893",80.5,86.5,107.333333333333,89.5,64.8333333333333,70.8333333333333
"ENSMUSG00000036672",4420,4608.83333333333,6598.5,5844.83333333333,3775.5,3450.66666666667
"ENSMUSG00000036442",3410,2802.66666666667,3026.58333333333,3096.16666666667,4396.41666666667,4166.66666666667
"ENSMUSG00000110586",50,59.1666666666667,71,57.5,64.8333333333333,73.8333333333333
"ENSMUSG00000008450",2481.75,2712.16666666667,3285.5,3596.5,4469.16666666667,4228.5
"ENSMUSG00000036270",8541,8977.16666666667,11093.1666666667,9138.83333333333,9515.16666666667,9115.66666666667
"ENSMUSG00000048310",1955.16666666667,2022.16666666667,1528.5,1443.83333333333,1125.16666666667,1173.16666666667
"ENSMUSG00000031896",59.1666666666667,78.8333333333333,92,95.1666666666667,139.166666666667,128.833333333333
"ENSMUSG00000031897",563.5,314.166666666667,1124.08333333333,1201.66666666667,5939.5,5866.5
"ENSMUSG00000035237",45.6666666666667,62.3333333333333,93.1666666666667,85,107.166666666667,100.333333333333
"ENSMUSG00000017765",1177.83333333333,1056.33333333333,2863.66666666667,2471.66666666667,2068.25,2093.33333333333
"ENSMUSG00000110457",52.6666666666667,48.25,76.6666666666667,97.1666666666667,56.5,52.6666666666667
"ENSMUSG00000031898",169,116.916666666667,110.666666666667,91.6666666666667,73.6666666666667,95.3333333333333
"ENSMUSG00000053687",79.5,69.3333333333333,112.666666666667,156,167.833333333333,163.333333333333
"ENSMUSG00000031901",1312.16666666667,1339.5,1422.5,1523.33333333333,1633.83333333333,1511.5
"ENSMUSG00000045538",1990.83333333333,1451.83333333333,2011,1916.41666666667,2404.5,2209
"ENSMUSG00000031902",4879.5,5217,4379.66666666667,5553.33333333333,5371.16666666667,7301.16666666667
"ENSMUSG00000084128",662.25,812.166666666667,430.583333333333,452.333333333333,435.166666666667,364.666666666667
"ENSMUSG00000086390",128.833333333333,97,83,83,103.833333333333,64.8333333333333
"ENSMUSG00000031903",2216.83333333333,1928.66666666667,1077,1067.08333333333,735,569.833333333333
"ENSMUSG00000031904",1481.33333333333,1695.66666666667,1913.41666666667,2043.58333333333,1554.58333333333,1607.41666666667
"ENSMUSG00000033106",2327.33333333333,2758.33333333333,3183.83333333333,3216.5,3703.16666666667,3435.41666666667
"ENSMUSG00000060098",9619.16666666667,8121,7107.66666666667,7393,7987.66666666667,7984.66666666667
"ENSMUSG00000031906",60.3333333333333,137.166666666667,123.5,146.166666666667,115.333333333333,128.833333333333
"ENSMUSG00000031907",575.333333333333,539.5,531.833333333333,597.833333333333,762.666666666667,793.416666666667
"ENSMUSG00000061048",994.583333333333,1265.66666666667,4581.91666666667,4117.16666666667,2766.25,2190.91666666667
"ENSMUSG00000060019",620.75,372.833333333333,296.583333333333,333,483.833333333333,399.833333333333
"ENSMUSG00000000303",54751.5,59026.1666666667,27574,34946.1666666667,44617.3333333333,53012.3333333333
"ENSMUSG00000041949",2184.66666666667,2397.83333333333,2531.08333333333,2231.16666666667,2775.66666666667,2878.83333333333
"ENSMUSG00000031910",447.75,720.166666666667,741.666666666667,750.083333333333,1206.83333333333,1092
"ENSMUSG00000046691",321,296.5,308.666666666667,393.333333333333,473.166666666667,453.666666666667
"ENSMUSG00000041438",14561.6666666667,13162.8333333333,16743,17664,23196.3333333333,20989.1666666667
"ENSMUSG00000041308",7238.91666666667,8442.66666666667,6628.83333333333,7021.33333333333,3333.16666666667,3082.33333333333
"ENSMUSG00000031913",2014.5,1932.66666666667,1944.33333333333,1892.5,1364.5,1371
"ENSMUSG00000078931",69.6666666666667,83.8333333333333,72.5,91.6666666666667,82,67.6666666666667
"ENSMUSG00000031916",2571.5,2550.91666666667,3536,3360.66666666667,3263.58333333333,3346.41666666667
"ENSMUSG00000031917",8399,8961.16666666667,12514.3333333333,13381,15659,14332.75
"ENSMUSG00000031921",2832.08333333333,3003.83333333333,1932.66666666667,1804,1613.83333333333,1683.66666666667
"ENSMUSG00000031924",15468.5,14371.3333333333,14971.3333333333,18265.3333333333,17257.5,17580.5
"ENSMUSG00000003847",1426.5,2671.58333333333,2014.16666666667,2728.16666666667,1210.83333333333,2679.16666666667
"ENSMUSG00000003849",5731.58333333333,4858.66666666667,5065.33333333333,4974,7466.41666666667,6273.66666666667
"ENSMUSG00000003848",6366,5057.33333333333,5571.25,5235.5,6959.91666666667,6505.83333333333
"ENSMUSG00000031930",10842.6666666667,12618.3333333333,8679.75,8010.16666666667,7880.5,7825.33333333333
"ENSMUSG00000059775",252.75,174.666666666667,185.666666666667,204.5,170.333333333333,164.583333333333
"ENSMUSG00000039067",8732.66666666667,8240.16666666667,11359.5,12250.1666666667,15005.8333333333,13548.1666666667
"ENSMUSG00000110625",45.6666666666667,45.6666666666667,48.5,45,156.833333333333,150.833333333333
"ENSMUSG00000038872",995.833333333333,552,993.666666666667,512,2071.41666666667,3943.41666666667
"ENSMUSG00000104292",68.8333333333333,55.8333333333333,71,80.8333333333333,130.833333333333,269.5
"ENSMUSG00000097393",149.333333333333,169,150.083333333333,150.666666666667,119.5,108.833333333333
"ENSMUSG00000037993",5757.5,6851.33333333333,10809.8333333333,9246.66666666667,12570.1666666667,11039.5
"ENSMUSG00000031723",533.166666666667,463.833333333333,592.833333333333,610.333333333333,833.5,749.333333333333
"ENSMUSG00000031730",3338.33333333333,2958.91666666667,2728.66666666667,3098.58333333333,3659.66666666667,4013.16666666667
"ENSMUSG00000048827",74.3333333333333,127.166666666667,45.6666666666667,46.1666666666667,71.5,56.6666666666667
"ENSMUSG00000031729",6640.33333333333,7915,3291.58333333333,3105.75,3311.16666666667,3444.41666666667
"ENSMUSG00000031728",925.666666666667,849,601.666666666667,588,1095.83333333333,1132.83333333333
"ENSMUSG00000069895",1285.83333333333,1501.83333333333,1159,929.5,2251.83333333333,2093.33333333333
"ENSMUSG00000031731",8145.33333333333,7992.66666666667,7934.66666666667,8254.5,8412.83333333333,8949.41666666667
"ENSMUSG00000031732",574.666666666667,607.083333333333,611.333333333333,633.416666666667,486.416666666667,958.833333333333
"ENSMUSG00000001672",123.833333333333,65.6666666666667,48.5,50.5,101.916666666667,102.666666666667
"ENSMUSG00000044676",403.666666666667,434,227,255.166666666667,402.666666666667,406.666666666667
"ENSMUSG00000095941",106,91.6666666666667,72.5,50.5,60.5,52.6666666666667
"ENSMUSG00000003657",1992.25,407.916666666667,200.333333333333,175.5,217.333333333333,201.666666666667
"ENSMUSG00000046441",1477.08333333333,1006.58333333333,977.333333333333,935.583333333333,1116.5,764.25
"ENSMUSG00000059854",1201.66666666667,1904.83333333333,2160.66666666667,2355.16666666667,1373,1393.41666666667
"ENSMUSG00000093112",71.3333333333333,87.6666666666667,88.5,92.8333333333333,86.8333333333333,89.5
"ENSMUSG00000010936",5253.83333333333,6343.16666666667,5876.16666666667,5539,5069.66666666667,5337.5
"ENSMUSG00000033763",1235.83333333333,825.333333333333,448.333333333333,390.833333333333,1022.83333333333,1284.83333333333
"ENSMUSG00000031750",514.916666666667,677.5,433.166666666667,366.5,141.5,142.666666666667
"ENSMUSG00000090039",114.333333333333,93.3333333333333,86.3333333333333,59.3333333333333,57.3333333333333,62.5
"ENSMUSG00000033732",29128.1666666667,46916.6666666667,53393.1666666667,55910.3333333333,59605.1666666667,60472.1666666667
"ENSMUSG00000031753",9046.75,9318,7668.91666666667,7424.5,7460,6694.16666666667
"ENSMUSG00000033703",2446.91666666667,2254.5,1562.16666666667,1481.33333333333,819.083333333333,875.25
"ENSMUSG00000031749",1565,1357.33333333333,1346.66666666667,1190,1508.08333333333,1442.66666666667
"ENSMUSG00000065100",154.666666666667,79.5,103.833333333333,73.5,113.5,102.666666666667
"ENSMUSG00000015023",3452.16666666667,3389.5,3525.5,3516.5,3132.5,3075.83333333333
"ENSMUSG00000033658",6456.5,6261.16666666667,5364.33333333333,5363,6034.41666666667,5800.66666666667
"ENSMUSG00000031960",46635,43896,32127.8333333333,27759.5,27777.6666666667,28918.5
"ENSMUSG00000033624",3109.33333333333,3529.66666666667,3919.33333333333,4005,3087.66666666667,3200.41666666667
"ENSMUSG00000084808",163.333333333333,203,187.333333333333,182,167.833333333333,160.333333333333
"ENSMUSG00000003316",17104.8333333333,19419.3333333333,16425.8333333333,16476.6666666667,8428.66666666667,11365.0833333333
"ENSMUSG00000033596",10460.3333333333,10638.8333333333,13991.1666666667,13446.1666666667,11468.1666666667,10742.1666666667
"ENSMUSG00000012519",62.1666666666667,62.3333333333333,53.8333333333333,74.5,124.166666666667,120.5
"ENSMUSG00000031959",3220.83333333333,3567.66666666667,3123.66666666667,3200.41666666667,2050.5,2348.41666666667
"ENSMUSG00000033545",1106,807.5,1706.16666666667,1290.16666666667,1570.83333333333,1744.83333333333
"ENSMUSG00000031958",293.5,250.916666666667,128,224.166666666667,135.166666666667,162
"ENSMUSG00000055835",1207.91666666667,1136.5,2180.08333333333,2079.33333333333,2366.5,2313.33333333333
"ENSMUSG00000031955",1428,1161.33333333333,6569.33333333333,4615.66666666667,7588.33333333333,6448.83333333333
"ENSMUSG00000031954",10020,9999,11087,11939,14905.8333333333,12759
"ENSMUSG00000031953",2068.25,1898.66666666667,1823.66666666667,1954.41666666667,2119,2121.75
"ENSMUSG00000031952",53.8333333333333,48.25,89.6666666666667,119.5,86.8333333333333,98
"ENSMUSG00000031951",2906.41666666667,3778.33333333333,3817.5,4217.5,1695.66666666667,2234.41666666667
"ENSMUSG00000031950",5503.16666666667,6014.66666666667,6290.83333333333,7040.75,2654.83333333333,2629.91666666667
"ENSMUSG00000031949",1547.58333333333,1697.16666666667,2261.16666666667,2555.83333333333,2470,2546
"ENSMUSG00000031948",23286.1666666667,22401.1666666667,27645.5,28531,39138.3333333333,35463.6666666667
"ENSMUSG00000033430",1844.83333333333,1442.08333333333,2303.66666666667,1872.91666666667,2375.66666666667,2216.83333333333
"ENSMUSG00000078908",1124.5,976.833333333333,943.166666666667,823,1112.83333333333,1165.75
"ENSMUSG00000031767",231.666666666667,143.666666666667,108.5,103.833333333333,127.833333333333,106.333333333333
"ENSMUSG00000046844",62.1666666666667,55.8333333333333,79.5833333333333,92.8333333333333,260.833333333333,269.5
"ENSMUSG00000084848",48.5,54,76.6666666666667,74.5,59.3333333333333,60.5
"ENSMUSG00000004637",1387.75,1568.41666666667,728.5,741.916666666667,628.583333333333,771.333333333333
"ENSMUSG00000031758",5284.33333333333,6821.83333333333,3697.58333333333,3986.83333333333,1132.16666666667,1551
"ENSMUSG00000014633",998.5,951.666666666667,1248.16666666667,1084.08333333333,1207.91666666667,1115.66666666667
"ENSMUSG00000031756",3203.83333333333,3354.33333333333,3606.83333333333,3351.5,3577,3215.25
"ENSMUSG00000047388",13381,12161.1666666667,8743.66666666667,8607.66666666667,5681.66666666667,6242.16666666667
"ENSMUSG00000031847",217.083333333333,178.083333333333,366.833333333333,429.5,249,223.5
"ENSMUSG00000034424",9472.83333333333,7426.33333333333,13059,14091.6666666667,10423.5,9978.41666666667
"ENSMUSG00000034416",338.666666666667,338.666666666667,460.833333333333,460.75,93.6666666666667,89.5
"ENSMUSG00000052557",1620.75,1584.33333333333,1263.41666666667,1167.33333333333,2070.33333333333,2104
"ENSMUSG00000034390",1417.58333333333,1029.66666666667,854.5,605.833333333333,1552.83333333333,2075.66666666667
"ENSMUSG00000034330",6055.83333333333,6715.41666666667,1785.33333333333,1553.16666666667,27950.8333333333,25620.3333333333
"ENSMUSG00000034308",184.5,117.833333333333,78.8333333333333,87.1666666666667,487.5,376.666666666667
"ENSMUSG00000031844",158.166666666667,110.833333333333,48.5,53.8333333333333,59.3333333333333,53.8333333333333
"ENSMUSG00000110494",72.5,76.8333333333333,45.6666666666667,83,45.6666666666667,45.6666666666667
"ENSMUSG00000031843",2819.33333333333,3061.83333333333,3943,4045.66666666667,4995.66666666667,5074.33333333333
"ENSMUSG00000031841",121.5,63.8333333333333,103.833333333333,107.166666666667,70.8333333333333,95.3333333333333
"ENSMUSG00000031839",4233.83333333333,3914.83333333333,4578,4565.83333333333,4130.66666666667,3548.5
"ENSMUSG00000074064",662.25,508.333333333333,176.833333333333,149.416666666667,85,91.75
"ENSMUSG00000074063",62.1666666666667,54,46,49.5,110.166666666667,102.666666666667
"ENSMUSG00000031837",520.5,737.333333333333,241.666666666667,317.833333333333,470,353.166666666667
"ENSMUSG00000034224",107.333333333333,174,71,51.8333333333333,53.3333333333333,45.6666666666667
"ENSMUSG00000031835",19581,19836.6666666667,17586,16110.1666666667,14253,13415.1666666667
"ENSMUSG00000034189",2225.66666666667,2311,2400.5,2439.66666666667,1062.75,1037.66666666667
"ENSMUSG00000031831",77.8333333333333,119.5,88.5,68.8333333333333,71.5,64.8333333333333
"ENSMUSG00000031832",1383.58333333333,1587.25,1920.16666666667,1593.5,1944.83333333333,1564
"ENSMUSG00000081378",69.6666666666667,67.3333333333333,73.3333333333333,69.8333333333333,63.1666666666667,73.8333333333333
"ENSMUSG00000024266",93,110.833333333333,244,229.666666666667,134.166666666667,144.166666666667
"ENSMUSG00000045246",48.5,60.5,75.6666666666667,90.5,57.3333333333333,54.8333333333333
"ENSMUSG00000034105",934.833333333333,747.25,538.75,421.5,450.833333333333,401.166666666667
"ENSMUSG00000031827",1117.33333333333,890.333333333333,544.416666666667,456,437.5,307.166666666667
"ENSMUSG00000031828",244,174,154.666666666667,142.166666666667,100,87
"ENSMUSG00000031826",13535.3333333333,11680.1666666667,13548.1666666667,10967.5,13080.8333333333,12798.9166666667
"ENSMUSG00000031825",151.5,227,45,47.6666666666667,63.8333333333333,49.5
"ENSMUSG00000031823",1137.58333333333,1014.91666666667,1064.16666666667,981.666666666667,1024.83333333333,839.166666666667
"ENSMUSG00000097944",96.3333333333333,81.3333333333333,141.833333333333,108,111.333333333333,130.166666666667
"ENSMUSG00000031824",93,79.5,68.8333333333333,49.5,53.3333333333333,49.5
"ENSMUSG00000031822",1896.5,1366.66666666667,1942.16666666667,1270.91666666667,3399.16666666667,3457.5
"ENSMUSG00000102737",61,54,66.5,56.6666666666667,88.5,73.8333333333333
"ENSMUSG00000031821",2710.16666666667,2717.91666666667,4291.83333333333,3898.83333333333,5391,5421.16666666667
"ENSMUSG00000097773",74.3333333333333,59.1666666666667,74.5,57.5,92.6666666666667,81.5
"ENSMUSG00000043687",63.1666666666667,51.1666666666667,265.166666666667,261.666666666667,188.416666666667,244.5
"ENSMUSG00000031819",3573.08333333333,3281.16666666667,8674,8000.66666666667,9174.5,8712
"ENSMUSG00000031818",34611.8333333333,25075,25509.1666666667,24658,20278.8333333333,19865
"ENSMUSG00000041515",103.333333333333,77.6666666666667,58.3333333333333,49.5,63.1666666666667,66.5
"ENSMUSG00000031816",810.5,762.5,1108.25,979.166666666667,1263.66666666667,1331.5
"ENSMUSG00000031809",98.8333333333333,80.5,85,83,89.6666666666667,81.5
"ENSMUSG00000098211",256.833333333333,239.25,431.833333333333,421.5,810.5,696.75
"ENSMUSG00000052934",2391.33333333333,1714.5,1731.83333333333,1386.66666666667,1704.5,1589.83333333333
"ENSMUSG00000031812",7770.33333333333,7246.83333333333,4068,4314.33333333333,3436.33333333333,3408
"ENSMUSG00000061410",3053.16666666667,2508.25,1582.16666666667,1252.83333333333,1562.66666666667,2236.16666666667
"ENSMUSG00000025318",146.166666666667,126.166666666667,104.666666666667,89.5,92.6666666666667,72.6666666666667
"ENSMUSG00000040263",2127.66666666667,2335.83333333333,3390.83333333333,2978.66666666667,3921,3674
"ENSMUSG00000040010",25679.6666666667,12127.5,8781.66666666667,6997.83333333333,10270.5833333333,11629.4166666667
"ENSMUSG00000074052",188,138.083333333333,118.5,115.166666666667,152.833333333333,184.416666666667
"ENSMUSG00000025317",173,120.5,46,49.5,53.3333333333333,55.8333333333333
"ENSMUSG00000098184",74.3333333333333,66.5,68.8333333333333,82,100,65.6666666666667
"ENSMUSG00000025316",3365.16666666667,3320.66666666667,3247.16666666667,3401,4039.33333333333,4190.75
"ENSMUSG00000091952",98.8333333333333,104.333333333333,125.166666666667,168,247.333333333333,239.333333333333
"ENSMUSG00000043903",179.333333333333,91.6666666666667,69.8333333333333,80.8333333333333,163,162
"ENSMUSG00000049577",696.333333333333,460.916666666667,534.083333333333,318.5,219.333333333333,192
"ENSMUSG00000017478",7094.16666666667,7844,12607,10289.3333333333,13535.3333333333,12426
"ENSMUSG00000006519",2032.16666666667,1272,524.166666666667,523,158.666666666667,207.666666666667
"ENSMUSG00000006517",2716.66666666667,2405.66666666667,2635,2902.83333333333,4314.33333333333,3800.5
"ENSMUSG00000006587",87.6666666666667,80.5,163.25,130.666666666667,204.333333333333,127.333333333333
"ENSMUSG00000014470",675,665.666666666667,474,468.083333333333,360.333333333333,273
"ENSMUSG00000049482",2022,1944.5,3236.66666666667,3291.58333333333,4094.5,3839.16666666667
"ENSMUSG00000014444",6230.16666666667,5223,4531.5,3164,5971.25,6387.08333333333
"ENSMUSG00000006585",17181.5,11533.5,13513,9520,14633.5833333333,13453.3333333333
"ENSMUSG00000006589",9115.66666666667,7237.83333333333,7277.83333333333,7029.16666666667,10488.3333333333,10406.6666666667
"ENSMUSG00000015027",938.5,804.166666666667,364.666666666667,316.833333333333,274.5,281
"ENSMUSG00000015013",1556.83333333333,1571.33333333333,1428.83333333333,1373.16666666667,1292.5,1260.83333333333
"ENSMUSG00000015016",864.083333333333,819.333333333333,916.5,799.666666666667,1024.83333333333,891.416666666667
"ENSMUSG00000031962",48.5,45.6666666666667,47.6666666666667,49.5,142.666666666667,120.5
"ENSMUSG00000035569",19698.1666666667,24273.5,23051,17364.3333333333,36891.1666666667,36480.5
"ENSMUSG00000099881",776.75,463.833333333333,808.166666666667,813.833333333333,1532.75,1707.58333333333
"ENSMUSG00000000738",5430,4732,3702.33333333333,3552.5,3541,3752.58333333333
"ENSMUSG00000000740",59605.1666666667,37206.5,35575.6666666667,33257.6666666667,29418.6666666667,32844.6666666667
"ENSMUSG00000034796",65,60.5,49.5,60.5,159.666666666667,158.833333333333
"ENSMUSG00000000739",168.333333333333,82.1666666666667,97.1666666666667,96.1666666666667,141.5,115.333333333333
"ENSMUSG00000110537",75.1666666666667,146.166666666667,184.166666666667,100.666666666667,96.8333333333333,80.5
"ENSMUSG00000000743",5321.33333333333,4739.33333333333,6124.5,5462.58333333333,5488.33333333333,4811
"ENSMUSG00000048478",166.833333333333,119.5,125.166666666667,177.833333333333,198.166666666667,140.666666666667
"ENSMUSG00000033862",1256.33333333333,1510,1495.58333333333,1501.75,1566.83333333333,1557
"ENSMUSG00000033594",150.083333333333,186.5,187.333333333333,147.166666666667,155.833333333333,171.166666666667
"ENSMUSG00000001062",633.166666666667,699.833333333333,660.916666666667,555.833333333333,549.166666666667,468.166666666667
"ENSMUSG00000001065",722.166666666667,946.833333333333,916.5,989.5,521.833333333333,489.166666666667
"ENSMUSG00000032815",4239.41666666667,5935.16666666667,3785.75,3967.83333333333,2486.41666666667,2730.5
"ENSMUSG00000010154",1427.58333333333,1219.33333333333,2087,2104.16666666667,545.5,477
"ENSMUSG00000001472",13738.5,14698.8333333333,12907.5,13775.75,14520.5,14732
"ENSMUSG00000062380",4511.58333333333,4286.41666666667,4907,4928,1275.66666666667,1198.83333333333
"ENSMUSG00000001482",5604.33333333333,4857,5678.41666666667,5281.66666666667,5412.5,5653.83333333333
"ENSMUSG00000031967",5426.33333333333,5358.58333333333,6448.83333333333,6141.5,7836.33333333333,7547.58333333333
"ENSMUSG00000031970",219.333333333333,261.833333333333,275.25,252.333333333333,215.833333333333,225.166666666667
"ENSMUSG00000040220",661,775,1229.5,1140.66666666667,1719.41666666667,1341.66666666667
"ENSMUSG00000039960",1024.83333333333,936.833333333333,317.25,375,753.333333333333,815.166666666667
"ENSMUSG00000019478",2663.58333333333,1756.83333333333,2661.33333333333,2548.41666666667,1263.66666666667,1304.75
"ENSMUSG00000085030",160.5,144.5,133,100.666666666667,86,109.666666666667
"ENSMUSG00000031971",681.666666666667,701.5,784.333333333333,870.666666666667,795.666666666667,735.833333333333
"ENSMUSG00000110547",78.8333333333333,85.6666666666667,67.6666666666667,62.4166666666667,83.8333333333333,108.833333333333
"ENSMUSG00000039509",14030.8333333333,15355.1666666667,15676.8333333333,15794.6666666667,18356.1666666667,17797.8333333333
"ENSMUSG00000031974",2639,2618,2299.33333333333,2560.91666666667,1937.33333333333,1871.5
"ENSMUSG00000038697",9313.5,8836.33333333333,8310.33333333333,8048.33333333333,6420.66666666667,6130
"ENSMUSG00000110612",73.3333333333333,101.5,97.1666666666667,104.833333333333,105.166666666667,89.5
"ENSMUSG00000031976",10480.1666666667,12236,14838.6666666667,14011,16276.5,16325.3333333333
"ENSMUSG00000089745",66,64.8333333333333,59.6666666666667,55.8333333333333,57.3333333333333,49.5
"ENSMUSG00000050751",1351.33333333333,1196.58333333333,569.5,435.083333333333,291.333333333333,243
"ENSMUSG00000031979",3333.16666666667,3481.16666666667,3806,3525.25,2814.25,2534.83333333333
"ENSMUSG00000031983",1092.08333333333,790.25,563,556.833333333333,1444,1776.58333333333
"ENSMUSG00000037300",6672,6699,4803.5,4570,4176.16666666667,3938.16666666667
"ENSMUSG00000031982",375,484.833333333333,631.083333333333,596.166666666667,998.416666666667,933.833333333333
"ENSMUSG00000043068",69.6666666666667,71.8333333333333,56.6666666666667,89.5,103,150.833333333333
"ENSMUSG00000036913",55.8333333333333,80.5,53.25,69.8333333333333,197,366.5
"ENSMUSG00000090118",67.8333333333333,57.3333333333333,68.8333333333333,69.8333333333333,88.5,80.5
"ENSMUSG00000031984",5769.83333333333,6239,7531.66666666667,6607.33333333333,9273.58333333333,8159.5
"ENSMUSG00000031985",7789.08333333333,7110.16666666667,8059.83333333333,8788.5,11137.6666666667,11595.1666666667
"ENSMUSG00000074030",2746.83333333333,2252.83333333333,3121.16666666667,2543.25,3178.25,2989.08333333333
"ENSMUSG00000031986",1744,1976,2062.83333333333,1794.58333333333,1915.66666666667,1737.33333333333
"ENSMUSG00000110706",65,76.8333333333333,79.5833333333333,53.8333333333333,70.8333333333333,66.5
"ENSMUSG00000031987",1827.66666666667,1925.83333333333,963.833333333333,1027.58333333333,924,1147.58333333333
"ENSMUSG00000056820",3365.16666666667,4130.66666666667,4936.33333333333,4392.66666666667,4296.83333333333,3551.16666666667
"ENSMUSG00000110683",50,63.1666666666667,61,49.5,58.3333333333333,49.5
"ENSMUSG00000043051",67,81.3333333333333,88.5,104.833333333333,101.916666666667,95.3333333333333
